06/10/1958 (1),Ray Moore,At WSH,1,0,0,1,0,0,0,6.00,3,2,1,1,2,2,0,0,1
06/10/1958 (2),Jim Wilson,At WSH,1,0,0,0,1,0,0,7.00,9,5,5,1,5,3,0,0,0
6/11/58,Bill Fischer,At WSH,1,0,0,0,1,0,0,2.00,6,4,4,0,0,0,0,0,0
6/12/58,Dick Donovan,At WSH,1,0,0,0,0,0,0,6.00,9,5,5,1,1,1,0,0,0
6/13/58,Billy Pierce,At BAL,1,0,0,0,0,0,0,7.00,4,3,3,1,0,2,0,0,0
6/14/58,Early Wynn,At BAL,1,1,0,1,0,0,0,9.00,7,1,1,1,1,10,1,0,0
06/15/1958 (1),Jim Wilson,At BAL,1,1,0,1,0,0,1,9.00,2,0,0,0,0,4,0,0,0
06/15/1958 (2),Dick Donovan,At BAL,1,1,0,1,0,0,1,9.00,7,0,0,0,0,5,0,0,0
6/17/58,Billy Pierce,Vs. BOS,1,1,0,1,0,0,1,9.00,5,0,0,0,3,4,0,0,0
6/18/58,Ray Moore,Vs. BOS,1,0,0,0,0,0,0,3.00,4,4,4,2,1,1,0,0,0
6/19/58,Early Wynn,Vs. BOS,1,1,0,1,0,0,1,9.00,2,0,0,0,2,8,0,0,0
6/20/58,Dick Donovan,Vs. BAL,1,0,0,0,0,0,0,5.67,12,3,3,0,2,3,1,0,0
6/21/58,Billy Pierce,Vs. BAL,1,1,0,1,0,0,1,9.00,2,0,0,0,0,3,0,0,0
6/22/58,Jim Wilson,Vs. BAL,1,0,0,0,1,0,0,8.00,7,2,2,0,0,2,0,0,0
6/23/58,Ray Moore,Vs. NYA,1,1,0,1,0,0,1,9.00,3,0,0,0,2,5,0,0,0
6/24/58,Early Wynn,Vs. NYA,1,0,0,0,1,0,0,3.33,6,5,5,3,0,3,1,0,0
6/26/58,Dick Donovan,Vs. NYA,1,0,0,0,1,0,0,7.00,7,4,4,1,1,5,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/27/58,Billy Pierce,Vs. WSH,1,1,0,1,0,0,1,9.00,1,0,0,0,0,9,0,0,0
6/28/58,Jim Wilson,Vs. WSH,1,0,0,0,0,0,0,5.33,6,4,4,4,0,2,0,0,0
06/29/1958 (1),Ray Moore,Vs. WSH,1,0,0,0,1,0,0,6.00,6,4,4,1,2,7,0,0,0
06/29/1958 (2),Early Wynn,Vs. WSH,1,0,0,0,0,0,0,4.33,9,6,6,2,3,3,0,0,0
6/30/58,Dick Donovan,Vs. CLE,1,0,0,0,1,0,0,6.33,7,5,5,1,2,6,1,0,1
7/1/58,Billy Pierce,Vs. CLE,1,0,0,0,0,0,0,6.67,5,1,0,0,5,4,0,0,0
7/3/58,Jim Wilson,Vs. KCA,1,0,0,1,0,0,0,7.67,8,2,2,0,2,5,0,0,0
07/04/1958 (1),Early Wynn,Vs. KCA,1,0,0,0,0,0,0,6.00,5,3,3,0,5,4,0,0,0
07/04/1958 (2),Ray Moore,Vs. KCA,1,0,0,0,1,0,0,6.00,5,3,3,2,1,1,0,0,0
7/5/58,Billy Pierce,Vs. DET,1,1,0,1,0,0,0,9.00,6,1,1,0,1,2,0,0,0
7/6/58,Dick Donovan,Vs. DET,1,1,0,0,1,0,0,9.00,7,2,2,0,3,1,0,0,0
